,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,YTD
Fund (Price),—,—,—,—,—,—,—,—,—,—,4.98
Fund (NAV),—,—,—,—,—,—,—,—,—,—,5.42
+/ Category (NAV),—,—,—,—,—,—,—,—,—,—,10.29
+/- Index (Price),—,—,—,—,—,—,—,—,—,—,4.49
Percentile Rank,—,—,—,—,—,—,—,—,—,—,2
# of Funds in Category,—,—,—,—,—,—,—,—,—,"2,015","2,284"
