,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-1.20,-0.06,-5.20,-2.43,4.12,-10.00,—,—,—,—,—
Total Return % (NAV),0.12,-0.46,-4.51,-2.46,5.15,-9.13,—,—,—,—,—
+/- Category (NAV),0.07,-0.28,2.52,5.50,9.93,4.61,—,—,—,—,—
+/- Index (NAV),-0.19,0.18,1.45,2.02,4.49,1.27,—,—,—,—,—
