,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,YTD
Fund (Price),—,—,—,—,—,—,—,—,—,—,-12.82
Fund (NAV),—,—,—,—,—,—,—,—,—,—,-11.81
+/ Category (NAV),—,—,—,—,—,—,—,—,—,—,-6.94
+/- Index (Price),—,—,—,—,—,—,—,—,—,—,-13.31
Percentile Rank,—,—,—,—,—,—,—,—,—,—,94
# of Funds in Category,—,—,—,—,—,—,—,—,—,"2,015","2,284"
