,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-0.72,-1.43,-9.92,-11.90,-12.82,-16.52,—,—,—,—,—
Total Return % (NAV),0.15,1.64,-9.21,-10.86,-11.81,-16.20,—,—,—,—,-18.53
+/- Category (NAV),-0.61,0.16,-2.11,-4.08,-6.94,-3.31,—,—,—,—,—
+/- Index (NAV),0.15,0.39,-3.01,-7.14,-12.30,-6.41,—,—,—,—,—
