,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-0.26,0.86,-9.36,-10.79,-12.07,-15.71,—,—,—,—,—
Total Return % (NAV),-0.26,0.85,-9.34,-10.81,-11.94,-15.74,—,—,—,—,-18.67
+/- Category (NAV),0.01,-2.04,-1.83,-1.53,-8.52,-1.35,—,—,—,—,—
+/- Index (NAV),-0.57,1.48,-3.39,-6.34,-12.61,-5.34,—,—,—,—,—
