,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-0.20,1.19,-4.13,-5.81,-4.31,-7.76,2.14,-6.54,—,—,—
Total Return % (NAV),-0.21,1.46,-3.99,-7.00,-3.97,-8.32,1.99,-6.66,—,—,-7.69
+/- Category (NAV),—,—,—,—,—,—,—,—,—,—,—
+/- Index (NAV),—,—,—,—,—,—,—,—,—,—,—
