,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-0.05,-0.30,-1.14,-1.09,0.44,-0.21,0.45,—,—,—,—
Total Return % (NAV),0.03,0.47,-1.16,-0.99,0.70,-0.01,0.45,—,—,—,0.57
+/- Category (NAV),-0.16,-0.04,0.15,-0.19,0.22,0.86,-0.41,—,—,—,—
+/- Index (NAV),—,—,—,—,—,—,—,—,—,—,—
