,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),0.00,0.03,0.11,0.40,1.01,1.70,—,—,—,—,—
Total Return % (NAV),0.00,0.03,0.11,0.40,1.03,1.68,—,—,—,—,1.56
+/- Category (NAV),0.01,0.07,-0.79,-1.54,-1.93,-2.86,—,—,—,—,—
+/- Index (NAV),-0.28,-0.20,-1.89,-3.56,-4.26,-6.55,—,—,—,—,—
