,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-0.11,-0.19,-0.76,-1.04,-0.80,-1.24,—,—,—,—,—
Total Return % (NAV),0.03,0.03,-0.61,-1.03,-0.73,-1.16,—,—,—,—,-1.14
+/- Category (NAV),0.03,-0.03,-1.65,-3.09,-3.84,-5.87,—,—,—,—,—
+/- Index (NAV),-0.27,-0.56,-2.92,-5.02,-6.34,-9.56,—,—,—,—,—
