,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-0.36,-0.48,-4.97,-2.56,-1.14,-6.06,1.69,1.41,—,—,—
Total Return % (NAV),0.56,0.79,-4.37,-2.88,-0.78,-6.29,1.81,1.44,—,—,1.40
+/- Category (NAV),-0.01,-0.39,0.35,1.45,1.94,1.67,2.26,1.50,—,—,—
+/- Index (NAV),—,—,—,—,—,—,—,—,—,—,—
