,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-0.78,0.20,-28.85,-43.56,-47.95,-55.67,—,—,—,—,—
Total Return % (NAV),3.73,7.44,-28.66,-41.91,-47.30,-55.37,—,—,—,—,-61.75
+/- Category (NAV),—,—,—,—,—,—,—,—,—,—,—
+/- Index (NAV),—,—,—,—,—,—,—,—,—,—,—
