,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,YTD
Fund (Price),—,—,—,—,—,—,—,—,—,—,-4.78
Fund (NAV),—,—,—,—,—,—,—,—,—,—,-6.21
+/ Category (NAV),—,—,—,—,—,—,—,—,—,—,-2.04
+/- Index (Price),—,—,—,—,—,—,—,—,—,—,-11.37
Percentile Rank,—,—,—,—,—,—,—,—,—,—,57
# of Funds in Category,—,—,—,—,—,—,—,—,—,100,118
