,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),0.19,-0.25,-9.35,-14.39,-14.61,-20.59,—,—,—,—,—
Total Return % (NAV),-1.01,0.90,-9.22,-14.51,-14.67,-21.64,—,—,—,—,-9.71
+/- Category (NAV),-1.06,-0.50,-4.46,-10.36,-21.61,-17.03,—,—,—,—,—
+/- Index (NAV),-1.07,3.15,-4.15,-13.93,-26.89,-23.99,—,—,—,—,—
