,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-2.01,-0.80,-14.40,-12.03,-8.30,-24.39,-1.25,-2.89,—,—,—
Total Return % (NAV),0.26,-1.38,-12.73,-12.31,-6.52,-24.72,-0.63,-2.26,—,—,0.76
+/- Category (NAV),—,—,—,—,—,—,—,—,—,—,—
+/- Index (NAV),—,—,—,—,—,—,—,—,—,—,—
