,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-1.36,-4.70,-11.77,-12.70,-12.03,-14.72,0.11,-2.52,—,—,—
Total Return % (NAV),-1.56,-4.16,-10.75,-12.85,-10.87,-15.20,0.69,-2.12,—,—,-2.47
+/- Category (NAV),-0.76,-2.37,-4.02,-8.18,-14.93,-11.58,-4.25,-4.38,—,—,—
+/- Index (NAV),-0.31,-3.82,-3.97,-9.93,-20.19,-11.61,-9.03,-6.67,—,—,—
