,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-1.90,-2.69,-11.32,-10.67,-15.69,-20.67,—,—,—,—,—
Total Return % (NAV),-1.90,-2.75,-11.51,-10.75,-15.68,-21.06,—,—,—,—,-16.32
+/- Category (NAV),-1.63,-5.63,-4.00,-1.47,-12.26,-6.67,—,—,—,—,—
+/- Index (NAV),-2.22,-2.11,-5.55,-6.28,-16.34,-10.66,—,—,—,—,—
