,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-0.10,-0.21,-0.75,-1.02,-0.79,-1.26,—,—,—,—,—
Total Return % (NAV),0.03,0.04,-0.60,-1.04,-0.75,-1.19,—,—,—,—,-0.95
+/- Category (NAV),—,—,—,—,—,—,—,—,—,—,—
+/- Index (NAV),—,—,—,—,—,—,—,—,—,—,—
