,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-0.10,-0.02,-0.61,-1.08,-0.70,-1.18,—,—,—,—,—
Total Return % (NAV),0.01,0.07,-0.51,-0.99,-0.66,-1.05,—,—,—,—,-0.89
+/- Category (NAV),—,—,—,—,—,—,—,—,—,—,—
+/- Index (NAV),—,—,—,—,—,—,—,—,—,—,—
