,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),0.47,0.53,3.06,5.65,6.99,12.81,—,—,—,—,—
Total Return % (NAV),0.00,-0.19,2.47,5.26,6.56,12.27,—,—,—,—,10.66
+/- Category (NAV),0.01,-0.15,1.58,3.31,3.60,7.72,—,—,—,—,—
+/- Index (NAV),-0.28,-0.42,0.48,1.30,1.27,4.03,—,—,—,—,—
