,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-0.69,-1.93,-9.74,-15.81,-21.22,-21.68,-3.65,-1.28,1.71,—,—
Total Return % (NAV),-0.44,-3.19,-9.34,-16.02,-20.54,-21.67,-3.37,-0.72,1.78,—,0.24
+/- Category (NAV),—,—,—,—,—,—,—,—,—,—,—
+/- Index (NAV),—,—,—,—,—,—,—,—,—,—,—
