,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-0.45,-1.00,-8.63,-8.46,-9.42,-8.99,1.01,2.09,—,—,—
Total Return % (NAV),-1.10,-2.09,-8.47,-9.21,-8.83,-9.63,1.15,2.37,—,—,3.43
+/- Category (NAV),-1.15,-1.91,-1.43,-1.25,-4.05,4.11,2.20,3.10,—,—,—
+/- Index (NAV),-1.41,-1.45,-2.51,-4.73,-9.49,0.77,-3.28,-0.24,—,—,—
