,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-0.42,-2.14,-8.82,-8.76,-10.15,-10.14,0.90,1.89,—,—,—
Total Return % (NAV),-0.10,-0.63,-9.06,-8.55,-9.42,-9.78,0.93,2.02,—,—,3.31
+/- Category (NAV),-0.87,-2.11,-1.96,-1.77,-4.55,3.11,1.97,2.99,—,—,—
+/- Index (NAV),-0.10,-1.88,-2.86,-4.84,-9.92,0.01,-3.44,-0.40,—,—,—
