,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-0.31,0.91,-16.20,-25.72,-32.90,-35.98,-7.81,12.48,—,—,—
Total Return % (NAV),1.44,6.07,-15.98,-24.98,-32.42,-36.25,-7.81,12.69,—,—,7.73
+/- Category (NAV),0.64,3.35,-10.30,-18.52,-28.26,-22.55,-8.25,7.00,—,—,—
+/- Index (NAV),1.58,8.01,-13.41,-27.58,-39.02,-36.83,-13.88,5.77,—,—,—
