,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-0.64,3.67,-6.47,-2.05,54.34,19.16,4.06,—,—,—,—
Total Return % (NAV),4.05,0.23,-5.43,-4.05,61.01,18.86,4.36,—,—,—,-23.57
+/- Category (NAV),—,—,—,—,—,—,—,—,—,—,—
+/- Index (NAV),—,—,—,—,—,—,—,—,—,—,—
