,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-1.06,0.00,-7.09,-5.33,-1.97,-10.04,2.33,—,—,—,—
Total Return % (NAV),0.24,-0.81,-6.10,-5.40,-1.06,-10.31,2.59,—,—,—,6.06
+/- Category (NAV),0.19,-0.63,0.93,2.56,3.71,3.43,3.64,—,—,—,—
+/- Index (NAV),-0.07,-0.17,-0.14,-0.93,-1.73,0.09,-1.84,—,—,—,—
