,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-0.41,-0.74,-7.83,-6.38,-5.15,-11.99,—,—,—,—,—
Total Return % (NAV),0.65,1.47,-7.05,-6.58,-4.52,-12.19,—,—,—,—,-11.84
+/- Category (NAV),-0.12,-0.02,0.05,0.20,0.34,0.70,—,—,—,—,—
+/- Index (NAV),0.65,0.21,-0.85,-2.87,-5.02,-2.40,—,—,—,—,—
