,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-0.84,1.51,-9.05,-17.91,-9.94,-15.96,—,—,—,—,—
Total Return % (NAV),0.71,0.23,-8.67,-18.91,-10.13,-17.39,—,—,—,—,-2.83
+/- Category (NAV),0.92,0.57,-4.21,-13.55,-17.38,-11.50,—,—,—,—,—
+/- Index (NAV),1.36,-1.10,-4.89,-18.93,-23.64,-20.02,—,—,—,—,—
