,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-1.93,-0.65,0.90,5.24,16.67,9.61,9.41,—,—,—,—
Total Return % (NAV),0.09,2.01,1.68,7.83,19.45,11.50,9.95,—,—,—,9.30
+/- Category (NAV),-0.71,-0.72,7.36,14.28,23.61,25.21,9.50,—,—,—,—
+/- Index (NAV),0.23,3.95,4.26,5.22,12.86,10.93,3.87,—,—,—,—
