,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),0.34,-0.24,-5.05,-1.62,11.25,2.78,—,—,—,—,—
Total Return % (NAV),0.05,-0.90,-5.50,-2.92,11.05,0.45,—,—,—,—,1.40
+/- Category (NAV),—,—,—,—,—,—,—,—,—,—,—
+/- Index (NAV),—,—,—,—,—,—,—,—,—,—,—
