,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-0.98,-2.39,-4.31,-2.05,5.89,2.89,0.47,-5.52,—,—,—
Total Return % (NAV),0.10,1.52,-5.67,-1.03,7.29,4.53,0.65,-5.38,—,—,-5.04
+/- Category (NAV),-0.66,0.03,1.43,5.75,12.16,17.42,1.69,-4.41,—,—,—
+/- Index (NAV),0.10,0.26,0.53,2.68,6.80,14.32,-3.72,-7.80,—,—,—
