,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),1.43,-4.11,17.89,29.41,33.54,36.88,—,—,—,—,—
Total Return % (NAV),-0.12,-4.71,16.22,30.70,31.44,39.77,—,—,—,—,45.64
+/- Category (NAV),—,—,—,—,—,—,—,—,—,—,—
+/- Index (NAV),—,—,—,—,—,—,—,—,—,—,—
