,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),0.40,-0.33,15.83,28.49,31.35,36.29,—,—,—,—,—
Total Return % (NAV),-1.86,-3.75,15.68,26.62,30.84,35.70,—,—,—,—,44.75
+/- Category (NAV),—,—,—,—,—,—,—,—,—,—,—
+/- Index (NAV),—,—,—,—,—,—,—,—,—,—,—
