,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),0.01,0.05,0.31,0.75,1.52,2.22,—,—,—,—,—
Total Return % (NAV),0.00,0.04,0.30,0.74,1.52,2.23,—,—,—,—,1.88
+/- Category (NAV),-0.01,0.01,-0.14,-0.30,-0.56,-0.82,—,—,—,—,—
+/- Index (NAV),-0.16,-0.07,-0.96,-1.86,-2.67,-3.91,—,—,—,—,—
