,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-1.13,-0.99,-8.07,-6.75,-2.92,-10.10,3.15,—,—,—,—
Total Return % (NAV),-0.06,-1.47,-7.07,-6.78,-1.77,-10.12,3.40,—,—,—,3.65
+/- Category (NAV),-0.11,-1.29,-0.03,1.19,3.00,3.62,4.45,—,—,—,—
+/- Index (NAV),-0.37,-0.84,-1.11,-2.30,-2.43,0.28,-1.03,—,—,—,—
