,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-0.90,3.42,-10.11,-0.27,9.65,-16.73,15.80,—,—,—,—
Total Return % (NAV),4.46,7.55,-7.43,-1.55,10.35,-17.84,16.19,—,—,—,24.90
+/- Category (NAV),—,—,—,—,—,—,—,—,—,—,—
+/- Index (NAV),—,—,—,—,—,—,—,—,—,—,—
