,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-2.10,-2.59,-9.81,-12.94,-4.54,-18.23,-5.06,—,—,—,—
Total Return % (NAV),0.42,1.47,-7.83,-10.68,-2.55,-17.22,-4.54,—,—,—,-2.63
+/- Category (NAV),-0.35,-0.01,-0.73,-3.90,2.32,-4.34,-3.49,—,—,—,—
+/- Index (NAV),0.42,0.22,-1.63,-6.97,-3.04,-7.44,-8.91,—,—,—,—
