,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-1.11,2.34,-5.20,-2.33,4.19,—,—,—,—,—,—
Total Return % (NAV),-0.82,2.55,-5.08,-1.84,4.40,—,—,—,—,—,0.20
+/- Category (NAV),-0.63,3.01,-2.16,0.30,-11.44,—,—,—,—,—,—
+/- Index (NAV),0.05,1.03,-0.89,-1.68,-16.16,—,—,—,—,—,—
