,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-1.10,-1.32,-7.42,-6.84,-18.50,-16.68,—,—,—,—,—
Total Return % (NAV),-0.91,-0.20,-6.38,-7.44,-17.43,-16.46,—,—,—,—,-3.57
+/- Category (NAV),—,—,—,—,—,—,—,—,—,—,—
+/- Index (NAV),—,—,—,—,—,—,—,—,—,—,—
