,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),0.22,-0.27,-6.11,-4.64,-17.09,-15.91,—,—,—,—,—
Total Return % (NAV),1.67,0.18,-5.94,-5.16,-17.05,-16.08,—,—,—,—,-3.39
+/- Category (NAV),—,—,—,—,—,—,—,—,—,—,—
+/- Index (NAV),—,—,—,—,—,—,—,—,—,—,—
