Sectors,Fund %,Category %
Basic Materials,—,7.49
Consumer Cyclical,—,9.99
Financial Services,—,1.39
Real Estate,—,0.00
Communication Services,—,0.19
Energy,—,32.83
Industrials,—,45.07
Technology,—,0.00
Consumer Defensive,—,2.69
Healthcare,—,0.01
Utilities,—,0.35
