,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-0.21,-0.60,-0.81,-0.34,5.68,2.15,4.32,3.05,—,—,—
Total Return % (NAV),0.12,0.07,-0.47,0.63,6.42,3.17,4.44,3.14,—,—,2.97
+/- Category (NAV),0.32,0.18,-0.11,-0.68,-1.23,-0.64,0.78,0.05,—,—,—
+/- Index (NAV),-0.09,2.98,1.98,-0.92,-1.08,-7.39,0.87,-0.91,—,—,—
