,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-0.98,5.79,-17.47,-28.20,-33.90,-34.63,-12.78,—,—,—,—
Total Return % (NAV),1.45,3.36,-16.40,-29.54,-32.78,-36.67,-12.29,—,—,—,-10.83
+/- Category (NAV),1.09,1.65,-10.76,-20.55,-28.82,-21.80,-12.80,—,—,—,—
+/- Index (NAV),2.08,1.41,-15.60,-32.64,-40.96,-38.26,-18.97,—,—,—,—
