,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-0.10,-0.51,-9.94,-12.43,-12.23,-18.06,-1.47,—,—,—,—
Total Return % (NAV),-0.89,-1.50,-9.86,-13.90,-11.98,-19.12,-1.42,—,—,—,-1.39
+/- Category (NAV),-0.94,-1.32,-2.83,-5.94,-7.20,-5.38,-0.37,—,—,—,—
+/- Index (NAV),-1.21,-0.86,-3.90,-9.43,-12.64,-8.72,-5.85,—,—,—,—
