,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-1.38,-2.28,-10.55,-13.28,-13.35,-19.63,-1.92,—,—,—,—
Total Return % (NAV),0.02,0.02,-9.92,-12.77,-12.03,-18.78,-1.44,—,—,—,-1.40
+/- Category (NAV),-0.75,-1.46,-2.82,-5.99,-7.16,-5.89,-0.40,—,—,—,—
+/- Index (NAV),0.02,-1.23,-3.72,-9.06,-12.53,-8.99,-5.82,—,—,—,—
