,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-0.59,-4.10,-13.23,-13.62,-13.01,-15.54,—,—,—,—,—
Total Return % (NAV),-0.37,-3.17,-12.21,-12.83,-12.39,-15.52,—,—,—,—,-14.21
+/- Category (NAV),-1.14,-4.65,-5.10,-6.05,-7.52,-2.63,—,—,—,—,—
+/- Index (NAV),-0.37,-4.42,-6.01,-9.12,-12.89,-5.73,—,—,—,—,—
