,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),0.36,0.22,2.93,5.56,6.81,12.44,—,—,—,—,—
Total Return % (NAV),0.01,-0.19,2.45,5.18,6.48,11.97,—,—,—,—,11.97
+/- Category (NAV),0.01,-0.15,1.56,3.24,3.52,7.43,—,—,—,—,—
+/- Index (NAV),-0.28,-0.42,0.46,1.22,1.19,3.74,—,—,—,—,—
