,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-0.48,1.21,-6.49,-7.93,-5.50,-9.38,—,—,—,—,—
Total Return % (NAV),-0.42,-0.39,-6.46,-8.91,-4.99,-10.69,—,—,—,—,-7.54
+/- Category (NAV),-0.47,-0.22,0.57,-0.95,-0.21,3.05,—,—,—,—,—
+/- Index (NAV),-0.73,0.24,-0.50,-4.43,-5.65,-0.29,—,—,—,—,—
