,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-1.10,0.00,-6.87,-4.54,-0.78,-8.63,4.30,0.15,4.06,—,—
Total Return % (NAV),-1.11,-0.05,-7.03,-4.83,-0.79,-9.19,4.07,0.03,4.13,—,7.09
+/- Category (NAV),-0.29,-0.61,0.77,2.60,4.78,3.90,5.40,1.16,1.83,—,—
+/- Index (NAV),-0.03,0.21,-0.06,-0.35,-0.36,1.12,0.02,-2.18,-0.94,—,—
