,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,YTD
Fund (Price),—,—,—,—,—,—,—,—,—,—,-27.91
Fund (NAV),—,—,—,—,—,—,—,—,—,—,-28.06
+/ Category (NAV),—,—,—,—,—,—,—,—,—,—,-18.63
+/- Index (Price),—,—,—,—,—,—,—,—,—,—,-12.86
Percentile Rank,—,—,—,—,—,—,—,—,—,—,—
# of Funds in Category,—,—,—,—,—,—,—,—,—,—,—
