,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-1.25,-0.04,-8.11,-7.60,-5.58,-12.67,—,—,—,—,—
Total Return % (NAV),0.21,-0.51,-6.89,-7.59,-4.18,-12.87,—,—,—,—,-13.31
+/- Category (NAV),0.16,-0.33,0.14,0.37,0.59,0.87,—,—,—,—,—
+/- Index (NAV),-0.11,0.13,-0.94,-3.12,-4.84,-2.47,—,—,—,—,—
