,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-0.20,-0.40,-4.34,-5.75,-7.35,-7.98,—,—,—,—,—
Total Return % (NAV),-0.42,-1.02,-4.25,-7.16,-6.90,-8.28,—,—,—,—,-2.43
+/- Category (NAV),-0.47,-0.84,2.78,0.80,-2.12,5.45,—,—,—,—,—
+/- Index (NAV),-0.73,-0.38,1.70,-2.69,-7.56,2.12,—,—,—,—,—
