,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-1.83,-2.56,-7.91,-10.65,-14.78,-15.50,—,—,—,—,—
Total Return % (NAV),0.33,-1.33,-6.07,-9.01,-12.40,-13.71,—,—,—,—,-5.64
+/- Category (NAV),—,—,—,—,—,—,—,—,—,—,—
+/- Index (NAV),—,—,—,—,—,—,—,—,—,—,—
