,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-1.08,-1.04,-8.20,-6.45,-5.27,-12.29,—,—,—,—,—
Total Return % (NAV),0.82,1.33,-7.10,-6.48,-4.38,-12.05,—,—,—,—,-13.25
+/- Category (NAV),0.05,-0.15,0.00,0.30,0.49,0.84,—,—,—,—,—
+/- Index (NAV),0.82,0.08,-0.90,-2.77,-4.88,-2.26,—,—,—,—,—
