,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-0.66,-0.76,-7.79,-6.48,-5.35,—,—,—,—,—,—
Total Return % (NAV),0.65,1.47,-7.06,-6.60,-4.75,—,—,—,—,—,-12.98
+/- Category (NAV),-0.12,-0.01,0.04,0.18,0.12,—,—,—,—,—,—
+/- Index (NAV),0.65,0.22,-0.86,-2.89,-5.24,—,—,—,—,—,—
