,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-0.97,0.46,-7.57,-7.02,-5.35,—,—,—,—,—,—
Total Return % (NAV),0.23,-0.27,-6.87,-7.57,-4.55,—,—,—,—,—,-12.80
+/- Category (NAV),0.18,-0.09,0.17,0.39,0.22,—,—,—,—,—,—
+/- Index (NAV),-0.08,0.37,-0.91,-3.10,-5.21,—,—,—,—,—,—
