,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-1.11,0.56,-5.60,-5.65,9.88,-16.91,-1.98,—,—,—,—
Total Return % (NAV),-0.73,-2.17,-5.29,-4.39,11.34,-15.06,-1.67,—,—,—,-4.83
+/- Category (NAV),—,—,—,—,—,—,—,—,—,—,—
+/- Index (NAV),—,—,—,—,—,—,—,—,—,—,—
