,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-0.61,-0.91,-7.59,-3.92,-0.88,-8.78,—,—,—,—,—
Total Return % (NAV),0.87,0.68,-6.66,-4.08,-0.24,-8.88,—,—,—,—,-6.51
+/- Category (NAV),0.10,-0.80,0.44,2.70,4.63,4.00,—,—,—,—,—
+/- Index (NAV),0.87,-0.57,-0.46,-0.37,-0.74,0.90,—,—,—,—,—
