,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-1.01,-0.39,-7.22,-5.65,-3.19,-10.86,1.50,0.88,3.80,—,—
Total Return % (NAV),0.19,-0.73,-6.30,-5.85,-2.12,-10.97,1.83,1.23,4.00,—,7.10
+/- Category (NAV),0.14,-0.55,0.73,2.11,2.66,2.76,2.87,1.96,1.59,—,—
+/- Index (NAV),-0.12,-0.09,-0.35,-1.38,-2.78,-0.58,-2.60,-1.38,-1.18,—,—
