,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-0.89,-1.76,2.72,4.80,13.09,0.00,4.54,—,—,—,—
Total Return % (NAV),-1.03,0.04,3.27,2.01,14.12,0.55,4.22,—,—,—,2.07
+/- Category (NAV),-1.84,-2.69,8.95,8.47,18.28,14.26,3.77,—,—,—,—
+/- Index (NAV),-0.90,1.97,5.85,-0.59,7.52,-0.02,-1.86,—,—,—,—
