,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-2.40,-4.97,-17.01,-27.08,-28.75,-34.74,-7.38,—,—,—,—
Total Return % (NAV),-2.50,-1.54,-18.59,-26.34,-25.77,-34.64,-20.40,—,—,—,-20.40
+/- Category (NAV),—,—,—,—,—,—,—,—,—,—,—
+/- Index (NAV),—,—,—,—,—,—,—,—,—,—,—
