,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-2.54,-3.17,-5.79,-4.78,9.96,-13.35,—,—,—,—,—
Total Return % (NAV),1.40,0.92,-3.04,-0.77,12.72,-10.98,—,—,—,—,0.08
+/- Category (NAV),0.41,-0.62,-1.86,-4.32,-6.79,-14.16,—,—,—,—,—
+/- Index (NAV),1.19,4.11,2.40,-0.84,-2.43,-13.28,—,—,—,—,—
