,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-1.80,-0.85,-14.17,-12.04,-8.09,-23.98,-0.80,-2.41,—,—,—
Total Return % (NAV),-2.29,-0.84,-14.73,-12.27,-8.64,-24.25,-1.07,-2.61,—,—,-2.65
+/- Category (NAV),—,—,—,—,—,—,—,—,—,—,—
+/- Index (NAV),—,—,—,—,—,—,—,—,—,—,—
