,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),1.87,0.52,16.28,12.38,5.19,23.01,—,—,—,—,—
Total Return % (NAV),-0.15,1.14,14.20,12.51,2.99,23.66,—,—,—,—,-5.18
+/- Category (NAV),—,—,—,—,—,—,—,—,—,—,—
+/- Index (NAV),—,—,—,—,—,—,—,—,—,—,—
