,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),0.00,0.00,0.15,0.46,1.17,—,—,—,—,—,—
Total Return % (NAV),0.01,0.04,0.18,0.48,1.12,—,—,—,—,—,1.56
+/- Category (NAV),0.01,-0.03,-0.86,-1.58,-2.00,—,—,—,—,—,—
+/- Index (NAV),-0.29,-0.55,-2.13,-3.51,-4.50,—,—,—,—,—,—
